2.022114404471399e+27 4.032104701828867e+45 1.051128134391608e+46 1.310937541251436e+46 7.383376204220306e+64 1.916141600000000e+08 4.630213370000000e+08 8.694919990000000e+08 2.140960242000000e+09 1.439211539000000e+09 3.304342610000000e+08 1.287928889000000e+09 1.954497665000000e+09 1.395696168000000e+09 3.890055390000000e+08 9.727825700000000e+08 1.922446125000000e+09 1.055181363000000e+09 9.288339880000000e+08 
4.452495410794616e+27 1.159855139477550e+46 1.225537151180475e+46 1.367024705298766e+46 5.295863738522736e+64 4.379110780000000e+08 1.173656110000000e+08 1.269820034000000e+09 3.255477680000000e+08 8.165108800000000e+07 1.395621729000000e+09 7.492906440000000e+08 3.433805650000000e+08 1.389535181000000e+09 1.617634795000000e+09 6.458404050000000e+08 2.105730500000000e+08 1.809248955000000e+09 1.108861742000000e+09 
2.665446751136544e+27 4.362592516393588e+45 3.336656852639168e+45 1.170818764411404e+46 3.137319292813257e+64 2.076036500000000e+08 6.587118320000000e+08 1.332176330000000e+09 1.180386221000000e+09 4.336743090000000e+08 2.398740450000000e+08 2.109220209000000e+09 2.066642075000000e+09 9.404529920000000e+08 2.129258925000000e+09 4.231785180000000e+08 1.502586200000000e+09 4.196863550000000e+08 5.405441290000000e+08 
5.325354212967991e+27 2.364186940368989e+46 2.913485322343336e+46 9.958340518554757e+45 1.414878848308340e+65 9.655757820000000e+08 1.262595848000000e+09 9.646759160000000e+08 1.611416187000000e+09 1.473168899000000e+09 6.264412230000000e+08 5.727942820000000e+08 4.057503010000000e+08 2.816831250000000e+08 9.733839150000000e+08 1.816249612000000e+09 1.224853917000000e+09 1.180987566000000e+09 3.274777960000000e+08 
3.384903756484669e+26 7.502768507891338e+44 9.648909562025370e+44 1.644023265520764e+45 6.199204925287911e+63 6.803105330000000e+08 1.589873637000000e+09 1.574019770000000e+08 1.103489051000000e+09 9.449761900000000e+08 5.770883330000000e+08 1.644033180000000e+09 1.569898776000000e+09 1.322322457000000e+09 1.187447490000000e+08 1.442959444000000e+09 6.693635770000000e+08 1.084320531000000e+09 5.580716440000000e+08 
5.783034374262203e+27 2.527285414135989e+46 3.194516068953199e+46 3.208653238673731e+46 2.324693088893012e+65 2.895071960000000e+08 3.946801940000000e+08 2.094431268000000e+09 2.105756809000000e+09 1.619534111000000e+09 1.127935186000000e+09 2.857509570000000e+08 2.029080711000000e+09 1.341825325000000e+09 1.046903063000000e+09 5.310177080000000e+08 1.517452025000000e+09 1.727213596000000e+09 2.120891345000000e+09 
4.240494853624277e+26 8.389255571802993e+44 2.302307921894822e+45 1.047924543076046e+45 8.374687331150317e+63 3.407990160000000e+08 1.426781145000000e+09 2.985132800000000e+08 1.783758460000000e+09 2.096144722000000e+09 1.382833811000000e+09 1.943464560000000e+08 1.582700568000000e+09 1.931086882000000e+09 7.810335200000000e+07 1.695697637000000e+09 9.046505860000000e+08 3.676105480000000e+08 2.090377831000000e+09 
2.015955370639701e+27 9.028628372370647e+45 5.649642579856186e+45 5.098334415733328e+45 3.458102481130526e+64 1.444025358000000e+09 1.173875069000000e+09 1.658537730000000e+09 1.975043066000000e+09 5.438434470000000e+08 1.238267679000000e+09 1.948450763000000e+09 7.121380200000000e+07 1.921486678000000e+09 7.193510030000000e+08 1.756724900000000e+08 2.101255210000000e+09 1.060150019000000e+09 1.602453635000000e+09 
4.626027086828289e+27 1.074209034118525e+46 1.049093646767741e+46 1.277699770974435e+46 4.201271588406826e+64 9.863316290000000e+08 1.418721888000000e+09 9.688746390000000e+08 5.345456180000000e+08 1.758888260000000e+08 1.336485188000000e+09 4.774398020000000e+08 1.027487033000000e+09 1.662368897000000e+09 2.039868097000000e+09 8.595367770000000e+08 1.265199160000000e+08 1.336409807000000e+09 2.033411847000000e+09 
9.523552665229833e+26 1.023250873951488e+45 5.389894659756166e+44 7.154242158712443e+44 9.709526839086988e+62 5.009854480000000e+08 6.498447080000000e+08 1.684287343000000e+09 6.766579380000000e+08 6.036162700000000e+08 5.969537140000000e+08 1.316279250000000e+08 8.559011130000000e+08 1.293378545000000e+09 1.682742634000000e+09 3.435361190000000e+08 3.666618500000000e+07 5.215906160000000e+08 1.762258007000000e+09 
3.951204275557547e+27 7.458977393459459e+45 7.831904428220435e+45 8.415882482524253e+45 2.376517835971367e+64 8.181502180000000e+08 1.856911262000000e+09 1.425960485000000e+09 1.677686996000000e+09 1.983431178000000e+09 6.148866440000000e+08 1.563615195000000e+09 1.621005177000000e+09 1.778855869000000e+09 1.993386841000000e+09 3.493632070000000e+08 5.963085620000000e+08 3.468886410000000e+08 9.992079160000000e+08 
3.131871924942112e+26 1.346724773704779e+45 1.628924760127986e+45 6.028268992603704e+44 7.711783681622553e+63 3.112416510000000e+08 2.023444517000000e+09 6.904334900000000e+08 6.547777700000000e+08 2.060110702000000e+09 1.212024106000000e+09 2.695521290000000e+08 9.181678790000000e+08 1.206766930000000e+08 6.021531500000000e+07 1.112710243000000e+09 1.654252729000000e+09 8.783655330000000e+08 8.221378570000000e+08 
3.222586658145186e+26 7.698078078693317e+44 1.110086427183116e+44 6.824397580714586e+44 1.661167125646219e+63 1.316069170000000e+08 1.178988433000000e+09 1.818087269000000e+09 4.809701250000000e+08 1.775296995000000e+09 1.749226200000000e+07 1.480178041000000e+09 1.908409252000000e+09 1.041038841000000e+09 9.355185790000000e+08 4.909915760000000e+08 4.872969700000000e+07 1.246760231000000e+09 3.669524460000000e+08 
6.418994515496239e+27 3.154986643461695e+46 2.507519492393664e+46 3.049575640996591e+46 1.989525482040475e+65 1.197747379000000e+09 2.071863987000000e+09 8.382179800000000e+07 1.629739750000000e+08 1.578633069000000e+09 9.621873310000000e+08 9.851118320000000e+08 3.638789880000000e+08 1.370756213000000e+09 1.643197220000000e+09 1.911495199000000e+09 1.195456641000000e+09 1.774804138000000e+09 9.429999840000000e+08 
5.746500628186720e+27 1.732066848686915e+46 2.247540544405237e+46 1.118106570113180e+46 8.093322328697767e+64 3.317389360000000e+08 1.924591367000000e+09 3.765035870000000e+08 8.227305120000000e+08 1.973321064000000e+09 1.623263818000000e+09 1.189682958000000e+09 5.650006040000000e+08 1.377318172000000e+09 1.469262459000000e+09 3.687042510000000e+08 1.400924655000000e+09 5.195261900000000e+08 2.930845900000000e+08 
3.041776541773302e+27 7.820144462458504e+45 6.773664273912649e+45 7.054812005301138e+45 2.577565402751874e+64 8.811299900000000e+07 1.670206349000000e+09 1.163325570000000e+09 1.999608199000000e+09 7.181793430000000e+08 7.906460600000000e+08 7.951245350000000e+08 1.584239606000000e+09 8.989366750000000e+08 1.365937867000000e+09 3.203084830000000e+08 3.399216830000000e+08 1.697676803000000e+09 9.741620200000000e+07 
2.681548461322242e+27 9.645706713007806e+45 8.224740586037837e+45 7.492253873387689e+45 4.042811213961115e+64 4.882542230000000e+08 1.569523613000000e+09 8.843854370000000e+08 8.569584740000000e+08 8.229646200000000e+08 1.403911627000000e+09 1.150043065000000e+09 1.602274250000000e+08 2.086411793000000e+09 8.742770760000000e+08 4.596775620000000e+08 1.606540143000000e+09 9.623900760000000e+08 2.129883911000000e+09 
5.243300633391512e+26 5.357746539389198e+44 5.747732464793704e+44 8.984284441517700e+44 1.358488224821956e+63 1.373355640000000e+08 1.644811530000000e+08 8.280933810000000e+08 4.576440480000000e+08 5.044028370000000e+08 3.782865360000000e+08 5.550602500000000e+08 1.220828108000000e+09 7.512102040000000e+08 4.783138690000000e+08 1.413033549000000e+09 1.663331820000000e+08 9.665680930000000e+08 8.350735150000000e+08 
1.776660994044651e+27 8.841207725595831e+45 3.880466696333368e+45 3.056093536904937e+45 2.886444962730528e+64 1.818265561000000e+09 2.460747430000000e+08 1.700363061000000e+09 1.304594750000000e+08 1.852614886000000e+09 5.152694890000000e+08 1.128597380000000e+08 3.275133040000000e+08 1.329784116000000e+09 8.134393450000000e+08 1.740541430000000e+09 7.919396300000000e+08 9.507749090000000e+08 1.905022583000000e+09 
4.277334662605936e+27 1.898798517625602e+46 1.672437394500928e+46 3.118285389711945e+46 1.885074198394433e+65 1.482769880000000e+09 6.020461040000000e+08 2.943094290000000e+08 7.483197820000000e+08 7.683792860000000e+08 1.260877522000000e+09 1.583393297000000e+09 1.819097905000000e+09 9.369204420000000e+08 1.093947784000000e+09 2.126244504000000e+09 1.763006426000000e+09 7.647296970000000e+08 2.248355990000000e+08 
1.299079639811166e+28 6.013184270210971e+46 8.364837687181742e+46 9.217357464247634e+46 7.354767458748981e+65 2.574801420000000e+08 1.013455796000000e+09 1.821488256000000e+09 1.998021572000000e+09 1.805395427000000e+09 6.247795170000000e+08 1.755560507000000e+09 1.277944791000000e+09 2.033198475000000e+09 2.017502280000000e+09 1.128780691000000e+09 1.849194035000000e+09 1.352788512000000e+09 1.730826796000000e+09 
3.663831630253195e+26 9.610175211341114e+43 8.555553536122888e+44 7.400574620751236e+44 1.758944852138195e+63 2.333669200000000e+07 4.633413300000000e+07 4.834820800000000e+08 2.097548000000000e+06 1.809340559000000e+09 1.248211777000000e+09 2.269331470000000e+08 9.777427510000000e+08 2.143400950000000e+09 1.568999850000000e+08 6.614144310000000e+08 1.003966213000000e+09 4.143801270000000e+08 1.674870228000000e+09 
8.401385020053781e+27 3.734868549725763e+46 4.622078389509171e+46 3.810014825408871e+46 2.965526789534919e+65 4.632431500000000e+08 1.188465165000000e+09 1.890497191000000e+09 1.592023841000000e+09 8.901755520000000e+08 1.095802055000000e+09 1.175366989000000e+09 8.861953690000000e+08 1.049426702000000e+09 1.527089424000000e+09 2.143092708000000e+09 4.389609970000000e+08 1.550426116000000e+09 4.194319300000000e+07 
8.927576924238787e+25 1.423823026876185e+44 1.432394702149423e+44 1.400315826900705e+44 3.382726948719176e+62 6.815428550000000e+08 1.908850900000000e+07 1.936356797000000e+09 1.342957287000000e+09 1.023054722000000e+09 2.032532760000000e+08 8.703438670000000e+08 1.701025543000000e+09 4.681713280000000e+08 5.564222600000000e+07 8.562922330000000e+08 3.411662390000000e+08 5.188853760000000e+08 2.044757399000000e+09 
1.041628708546843e+28 3.783027365125405e+46 7.667792535712695e+46 7.495116150562510e+46 6.205815155901497e+65 1.673644672000000e+09 8.192489100000000e+07 5.183983350000000e+08 1.669253732000000e+09 5.208858890000000e+08 2.068824451000000e+09 1.711196925000000e+09 1.443328966000000e+09 1.473864467000000e+09 1.414997030000000e+09 1.466500173000000e+09 1.105837630000000e+09 2.096539885000000e+09 1.485588682000000e+09 
6.688481834814949e+27 3.230656353585107e+46 3.073110441744303e+46 3.073979241384095e+46 2.192612416610496e+65 2.062185299000000e+09 1.566135384000000e+09 7.051596900000000e+07 7.709938850000000e+08 1.907301623000000e+09 5.894013450000000e+08 6.682676360000000e+08 1.991481405000000e+09 5.528269150000000e+08 1.455716939000000e+09 1.023979594000000e+09 1.691619474000000e+09 9.818779640000000e+08 1.105904486000000e+09 
6.633273080871370e+27 2.700833284319974e+46 2.106890341987853e+46 1.578337008431296e+46 1.072218411756354e+65 9.226356930000000e+08 1.457739431000000e+09 1.482358356000000e+09 2.416522190000000e+08 4.160934130000000e+08 1.431414593000000e+09 1.727240901000000e+09 1.310804193000000e+09 5.759444700000000e+08 2.088400658000000e+09 2.612846010000000e+08 5.908182130000000e+08 2.003102309000000e+09 1.827419985000000e+09 
2.962932728948059e+27 9.201854048426979e+45 9.831502767117203e+45 1.711052430608396e+46 8.000563124256240e+64 1.431235717000000e+09 1.803562443000000e+09 6.031134740000000e+08 3.077316630000000e+08 1.347698269000000e+09 1.584991438000000e+09 1.413636149000000e+09 1.410232430000000e+09 2.088639486000000e+09 8.929428760000000e+08 1.394107394000000e+09 8.517164000000000e+06 1.815578570000000e+09 7.043631770000000e+08 
8.781358750080561e+27 3.376089138920199e+46 4.255089295813905e+46 2.802746862640557e+46 2.127185201548893e+65 2.837771360000000e+08 1.350750936000000e+09 1.577905052000000e+09 5.450617370000000e+08 1.941569149000000e+09 1.433523714000000e+09 2.249980740000000e+08 4.554196840000000e+08 2.060136260000000e+09 1.812236034000000e+09 1.706155213000000e+09 1.207532795000000e+09 1.095988103000000e+09 1.362234008000000e+09 
