   4.2457474460339829E+027   1.5208700932219217E+046   1.0742504770464826E+046   2.8393426312086146E+046   1.3577028134421251E+065   365320337.00000000        243409517.00000000        1397741101.0000000        92893735.000000000        1027342632.0000000        198570031.00000000        62964015.000000000        1717602763.0000000        1805382463.0000000        1678041738.0000000        1705623709.0000000        1965593122.0000000        1774691335.0000000        112394142.00000000     
   1.4122831949609288E+027   4.9124882472038326E+045   2.7852931685516401E+045   3.9016445467148686E+045   1.6679809386215025E+064   1934884677.0000000        888218123.00000000        524594316.00000000        1215886117.0000000        544618334.00000000        133296298.00000000        1748976237.0000000        1308022538.0000000        76639570.000000000        716098343.00000000        1460565893.0000000        95774929.000000000        1081418680.0000000        1703975410.0000000     
   3.2541766033340380E+027   4.6578432718018472E+045   6.6330664191504648E+045   1.2896621166044527E+046   3.5648942858277746E+064   153953510.00000000        1349984877.0000000        767834522.00000000        1859577219.0000000        1168094351.0000000        395042209.00000000        1971971361.0000000        1223262816.0000000        1722914614.0000000        1596496205.0000000        679212211.00000000        195685109.00000000        1383897235.0000000        1567430334.0000000     
   3.6360341581913835E+027   1.9169225914846837E+046   1.8210493071524149E+046   6.7380661067507013E+045   1.0237566295467970E+065   1272587558.0000000        930215294.00000000        769890637.00000000        585669803.00000000        1025990223.0000000        1851309318.0000000        142161566.00000000        372022606.00000000        878138086.00000000        725995960.00000000        2064108669.0000000        2115414517.0000000        879949470.00000000        1266609898.0000000     
   3.8898068028095119E+027   1.2227380542589965E+046   9.6115655209801360E+045   1.7762080233909724E+046   7.1646555881729730E+064   1510483418.0000000        706238567.00000000        2013026960.0000000        42211982.000000000        901923677.00000000        1249440547.0000000        1609642316.0000000        1622203102.0000000        1701740252.0000000        1574207337.0000000        328295178.00000000        1755532546.0000000        699311247.00000000        1258510472.0000000     
   6.3774883681827050E+027   1.3744312137277016E+046   2.0546833556341304E+046   3.9729586853355097E+046   1.7165994122236973E+065   509039654.00000000        959903291.00000000        5654929.0000000000        425664675.00000000        927834161.00000000        885604400.00000000        1692274573.0000000        1663599552.0000000        1477647441.0000000        1979495175.0000000        646923505.00000000        1894178196.0000000        1342494946.0000000        1353162073.0000000     
   3.6550480198267919E+027   7.2107480387486506E+045   1.0228101518134270E+046   5.0580737126650331E+045   2.4923483445090964E+064   1729805204.0000000        415935012.00000000        273589285.00000000        2058100382.0000000        23983910.000000000        972900533.00000000        1169127206.0000000        401923446.00000000        110397936.00000000        1306144254.0000000        483688651.00000000        1537540553.0000000        1815183908.0000000        1443591943.0000000     
   6.0576918938223158E+027   4.6203428425208209E+046   1.9859672415058145E+046   2.7372038374767872E+046   2.7059744279911749E+065   1887542008.0000000        1758963676.0000000        1617651036.0000000        386981866.00000000        1505658224.0000000        812662334.00000000        1740143939.0000000        1117896085.0000000        49885614.000000000        1847746041.0000000        1979574494.0000000        896751210.00000000        1430067597.0000000        248025858.00000000     
   2.6036333873259744E+027   4.4272013947362758E+045   1.0003217845230607E+046   6.0044546753683904E+045   2.9903971149558846E+064   673933215.00000000        106155317.00000000        1668472144.0000000        1157621866.0000000        1643695870.0000000        1336172404.0000000        453730161.00000000        1039407704.0000000        1429537339.0000000        677672617.00000000        1320723939.0000000        1067693200.0000000        417730978.00000000        932203967.00000000     
   3.9299144364428344E+027   1.3353632489447893E+046   8.7731298624021198E+045   1.4128286602402042E+046   5.7876042585951624E+064   1408274629.0000000        1400408536.0000000        97635528.000000000        1240365475.0000000        149676098.00000000        1527703125.0000000        1488391333.0000000        1320016594.0000000        720903809.00000000        1760401102.0000000        1315773975.0000000        1083231700.0000000        286850669.00000000        1421929292.0000000     
   8.1421579019247276E+026   5.8388867833517800E+045   3.2199358640746979E+045   6.7161225606603494E+045   5.5001935092779722E+064   1957549219.0000000        1222446292.0000000        428391667.00000000        1130789510.0000000        142655844.00000000        846122645.00000000        2062993477.0000000        680516432.00000000        1650835489.0000000        205888372.00000000        2031039354.0000000        2048208624.0000000        1614163001.0000000        1283964242.0000000     
   1.7805539078055493E+028   8.1045796563680014E+046   1.4993240051410298E+047   1.1772738498428942E+047   1.2049026668528077E+066   606173287.00000000        99483791.000000000        1808353616.0000000        1921947263.0000000        1182715491.0000000        2095204286.0000000        1196392907.0000000        1786935687.0000000        1392193174.0000000        2114534422.0000000        1579844640.0000000        1142912223.0000000        1924599993.0000000        654807285.00000000     
   7.9275059493641204E+027   3.6275607936788028E+046   3.2534438813214156E+046   2.6502094498358603E+046   1.9405664735710837E+065   1477979562.0000000        1920778376.0000000        1029304056.0000000        1361535268.0000000        1821503352.0000000        495983410.00000000        498015863.00000000        1819863856.0000000        1203028238.0000000        1931656204.0000000        1198443838.0000000        1250980752.0000000        390345843.00000000        1297927629.0000000     
   2.1670147419893971E+027   5.0191368575805287E+045   5.4779722216373836E+045   1.9431349818233447E+045   1.3607588095962369E+064   2120095159.0000000        104280885.00000000        1328253140.0000000        1552456152.0000000        1247193108.0000000        1105369485.0000000        59779789.000000000        671013351.00000000        2013275340.0000000        857242918.00000000        940956238.00000000        689207376.00000000        187738832.00000000        714250967.00000000     
   2.4892683520616149E+027   8.6443503056782064E+045   8.3431697700727861E+045   7.7330384620706704E+045   4.1002641942226984E+064   60650880.000000000        1270039433.0000000        1831462520.0000000        1259094718.0000000        373536537.00000000        74324715.000000000        409538699.00000000        1285387258.0000000        239134174.00000000        742698171.00000000        2144958617.0000000        1600336540.0000000        715309682.00000000        101755854.00000000     
   8.1769326907266905E+027   5.8658849405578985E+046   3.4897570340495367E+046   4.4774543382963400E+046   4.0745478875997092E+065   2019962314.0000000        1752267209.0000000        1037304894.0000000        813434904.00000000        293990937.00000000        1225043726.0000000        1527685871.0000000        2012502369.0000000        626834179.00000000        1915956543.0000000        2079513564.0000000        526640495.00000000        1976607423.0000000        1202069349.0000000     
   6.1833448394578896E+025   6.9547887174708331E+043   2.6914496051884276E+044   1.9373589427193551E+044   9.2837710085216272E+062   713509497.00000000        524078257.00000000        92971715.000000000        710984466.00000000        2124414797.0000000        808281397.00000000        812740321.00000000        758037181.00000000        928563584.00000000        14205636.000000000        497029050.00000000        1108625559.0000000        2034167950.0000000        101812611.00000000     
   2.4455655337121619E+027   8.4907391300428209E+045   7.2666739921752026E+045   5.4776334229697799E+045   3.1669907770638191E+064   260822269.00000000        1850324711.0000000        1996277973.0000000        192852185.00000000        229481559.00000000        1825401748.0000000        1394921534.0000000        440100926.00000000        766136593.00000000        823043773.00000000        725045009.00000000        116410137.00000000        1536553270.0000000        1249123266.0000000     
   2.5315641628531435E+027   2.1112285887260611E+046   7.7098258895903803E+045   1.0187966977461297E+046   1.2027439610314743E+065   1984091596.0000000        1946226833.0000000        927000045.00000000        333636998.00000000        907368745.00000000        813684347.00000000        435449609.00000000        905815550.00000000        1513803554.0000000        831253157.00000000        2129306082.0000000        1594124984.0000000        1092075427.0000000        1832147146.0000000     
   7.9005641889275602E+027   4.2546415934943055E+046   4.4363595422515179E+046   1.0752002165747634E+046   2.4643377138504071E+065   354245983.00000000        1886974002.0000000        1355409272.0000000        1079290993.0000000        2003384139.0000000        744478894.00000000        180930611.00000000        65282343.000000000        844532982.00000000        1406985027.0000000        1082945592.0000000        1757327392.0000000        1243592975.0000000        881688778.00000000     
   1.8022516350498215E+026   3.0613653466312816E+044   2.5371820236950138E+044   5.2503929357490856E+044   1.2033801369108153E+063   547389425.00000000        716848043.00000000        696449093.00000000        529211860.00000000        163489379.00000000        1788524520.0000000        213875358.00000000        1606408688.0000000        925968484.00000000        128020415.00000000        579762449.00000000        1458333983.0000000        482266398.00000000        319252803.00000000     
   9.2728735790248317E+027   7.4089332311835231E+045   4.6563490259664906E+046   8.3224373838031751E+045   1.2360321001132623E+065   240435637.00000000        107787836.00000000        1001989382.0000000        1323381229.0000000        1865115228.0000000        98098709.000000000        57586359.000000000        254475369.00000000        1675328683.0000000        1846643882.0000000        1605003506.0000000        1540524619.0000000        246549660.00000000        174367901.00000000     
   3.3408450829866424E+027   1.8764573130134839E+046   1.2815012079586159E+046   9.8062642405397208E+045   9.1667907744445168E+064   1944265968.0000000        656499420.00000000        1117657293.0000000        376544769.00000000        2114833404.0000000        1599923691.0000000        695797572.00000000        633609363.00000000        1013997435.0000000        870950866.00000000        2044347865.0000000        609001790.00000000        1111386503.0000000        4652053.0000000000     
   5.3531242166256207E+027   1.9176316789694183E+046   1.3684865007462771E+046   2.2941708483015048E+046   1.0099977137205811E+065   2124242650.0000000        1236934917.0000000        44030679.000000000        1581762509.0000000        629975888.00000000        290580339.00000000        1756130410.0000000        719465952.00000000        1066341859.0000000        2093987691.0000000        449996888.00000000        2055978737.0000000        1890770011.0000000        1106496308.0000000     
   7.1275611133447184E+027   4.3081263286584922E+046   3.8161069662198262E+046   3.5972110949093337E+046   3.2312983200108417E+065   1707455428.0000000        1492589860.0000000        1686579572.0000000        1604319645.0000000        2101591650.0000000        650482427.00000000        1608971698.0000000        1565099174.0000000        937766512.00000000        1331255331.0000000        1126705408.0000000        1282636957.0000000        1308014333.0000000        216156677.00000000     
   9.0718253086942747E+027   3.6774018973191493E+046   4.0175668679222985E+046   3.2602643243200730E+046   2.2208017871800925E+065   1565598517.0000000        536106186.00000000        297444000.00000000        2015595405.0000000        444601275.00000000        40730363.000000000        974608065.00000000        1470753657.0000000        160561496.00000000        2048454130.0000000        1949346082.0000000        976190202.00000000        1608425910.0000000        1294452295.0000000     
   4.5240200021709419E+027   2.7287389340339401E+046   2.8920641487316268E+046   2.3491422448315725E+046   2.3572531163333576E+065   666175824.00000000        2103535066.0000000        1858005288.0000000        1792881232.0000000        1238688375.0000000        1018535973.0000000        2009037909.0000000        417872363.00000000        1760829168.0000000        707686826.00000000        2035120338.0000000        2111769125.0000000        125801695.00000000        423742876.00000000     
   2.0221144044713991E+027   4.0321047018288671E+045   1.0511281343916085E+046   1.3109375412514361E+046   7.3833762042203064E+064   191614160.00000000        463021337.00000000        869491999.00000000        2140960242.0000000        1439211539.0000000        330434261.00000000        1287928889.0000000        1954497665.0000000        1395696168.0000000        389005539.00000000        972782570.00000000        1922446125.0000000        1055181363.0000000        928833988.00000000     
   4.4524954107946156E+027   1.1598551394775500E+046   1.2255371511804749E+046   1.3670247052987659E+046   5.2958637385227355E+064   437911078.00000000        117365611.00000000        1269820034.0000000        325547768.00000000        81651088.000000000        1395621729.0000000        749290644.00000000        343380565.00000000        1389535181.0000000        1617634795.0000000        645840405.00000000        210573050.00000000        1809248955.0000000        1108861742.0000000     
   2.6654467511365439E+027   4.3625925163935885E+045   3.3366568526391677E+045   1.1708187644114038E+046   3.1373192928132574E+064   207603650.00000000        658711832.00000000        1332176330.0000000        1180386221.0000000        433674309.00000000        239874045.00000000        2109220209.0000000        2066642075.0000000        940452992.00000000        2129258925.0000000        423178518.00000000        1502586200.0000000        419686355.00000000        540544129.00000000     
   5.3253542129679911E+027   2.3641869403689894E+046   2.9134853223433357E+046   9.9583405185547574E+045   1.4148788483083395E+065   965575782.00000000        1262595848.0000000        964675916.00000000        1611416187.0000000        1473168899.0000000        626441223.00000000        572794282.00000000        405750301.00000000        281683125.00000000        973383915.00000000        1816249612.0000000        1224853917.0000000        1180987566.0000000        327477796.00000000     
   3.3849037564846692E+026   7.5027685078913384E+044   9.6489095620253701E+044   1.6440232655207637E+045   6.1992049252879107E+063   680310533.00000000        1589873637.0000000        157401977.00000000        1103489051.0000000        944976190.00000000        577088333.00000000        1644033180.0000000        1569898776.0000000        1322322457.0000000        118744749.00000000        1442959444.0000000        669363577.00000000        1084320531.0000000        558071644.00000000     
   5.7830343742622030E+027   2.5272854141359890E+046   3.1945160689531986E+046   3.2086532386737306E+046   2.3246930888930122E+065   289507196.00000000        394680194.00000000        2094431268.0000000        2105756809.0000000        1619534111.0000000        1127935186.0000000        285750957.00000000        2029080711.0000000        1341825325.0000000        1046903063.0000000        531017708.00000000        1517452025.0000000        1727213596.0000000        2120891345.0000000     
   4.2404948536242770E+026   8.3892555718029932E+044   2.3023079218948219E+045   1.0479245430760464E+045   8.3746873311503174E+063   340799016.00000000        1426781145.0000000        298513280.00000000        1783758460.0000000        2096144722.0000000        1382833811.0000000        194346456.00000000        1582700568.0000000        1931086882.0000000        78103352.000000000        1695697637.0000000        904650586.00000000        367610548.00000000        2090377831.0000000     
   2.0159553706397011E+027   9.0286283723706469E+045   5.6496425798561855E+045   5.0983344157333281E+045   3.4581024811305260E+064   1444025358.0000000        1173875069.0000000        1658537730.0000000        1975043066.0000000        543843447.00000000        1238267679.0000000        1948450763.0000000        71213802.000000000        1921486678.0000000        719351003.00000000        175672490.00000000        2101255210.0000000        1060150019.0000000        1602453635.0000000     
   4.6260270868282893E+027   1.0742090341185250E+046   1.0490936467677414E+046   1.2776997709744352E+046   4.2012715884068259E+064   986331629.00000000        1418721888.0000000        968874639.00000000        534545618.00000000        175888826.00000000        1336485188.0000000        477439802.00000000        1027487033.0000000        1662368897.0000000        2039868097.0000000        859536777.00000000        126519916.00000000        1336409807.0000000        2033411847.0000000     
   9.5235526652298326E+026   1.0232508739514883E+045   5.3898946597561664E+044   7.1542421587124434E+044   9.7095268390869881E+062   500985448.00000000        649844708.00000000        1684287343.0000000        676657938.00000000        603616270.00000000        596953714.00000000        131627925.00000000        855901113.00000000        1293378545.0000000        1682742634.0000000        343536119.00000000        36666185.000000000        521590616.00000000        1762258007.0000000     
   3.9512042755575474E+027   7.4589773934594590E+045   7.8319044282204347E+045   8.4158824825242526E+045   2.3765178359713667E+064   818150218.00000000        1856911262.0000000        1425960485.0000000        1677686996.0000000        1983431178.0000000        614886644.00000000        1563615195.0000000        1621005177.0000000        1778855869.0000000        1993386841.0000000        349363207.00000000        596308562.00000000        346888641.00000000        999207916.00000000     
   3.1318719249421123E+026   1.3467247737047793E+045   1.6289247601279859E+045   6.0282689926037042E+044   7.7117836816225533E+063   311241651.00000000        2023444517.0000000        690433490.00000000        654777770.00000000        2060110702.0000000        1212024106.0000000        269552129.00000000        918167879.00000000        120676693.00000000        60215315.000000000        1112710243.0000000        1654252729.0000000        878365533.00000000        822137857.00000000     
   3.2225866581451864E+026   7.6980780786933171E+044   1.1100864271831164E+044   6.8243975807145860E+044   1.6611671256462192E+063   131606917.00000000        1178988433.0000000        1818087269.0000000        480970125.00000000        1775296995.0000000        17492262.000000000        1480178041.0000000        1908409252.0000000        1041038841.0000000        935518579.00000000        490991576.00000000        48729697.000000000        1246760231.0000000        366952446.00000000     
   6.4189945154962391E+027   3.1549866434616951E+046   2.5075194923936642E+046   3.0495756409965909E+046   1.9895254820404751E+065   1197747379.0000000        2071863987.0000000        83821798.000000000        162973975.00000000        1578633069.0000000        962187331.00000000        985111832.00000000        363878988.00000000        1370756213.0000000        1643197220.0000000        1911495199.0000000        1195456641.0000000        1774804138.0000000        942999984.00000000     
   5.7465006281867203E+027   1.7320668486869147E+046   2.2475405444052368E+046   1.1181065701131802E+046   8.0933223286977671E+064   331738936.00000000        1924591367.0000000        376503587.00000000        822730512.00000000        1973321064.0000000        1623263818.0000000        1189682958.0000000        565000604.00000000        1377318172.0000000        1469262459.0000000        368704251.00000000        1400924655.0000000        519526190.00000000        293084590.00000000     
   3.0417765417733017E+027   7.8201444624585037E+045   6.7736642739126491E+045   7.0548120053011377E+045   2.5775654027518737E+064   88112999.000000000        1670206349.0000000        1163325570.0000000        1999608199.0000000        718179343.00000000        790646060.00000000        795124535.00000000        1584239606.0000000        898936675.00000000        1365937867.0000000        320308483.00000000        339921683.00000000        1697676803.0000000        97416202.000000000     
   2.6815484613222425E+027   9.6457067130078058E+045   8.2247405860378367E+045   7.4922538733876886E+045   4.0428112139611153E+064   488254223.00000000        1569523613.0000000        884385437.00000000        856958474.00000000        822964620.00000000        1403911627.0000000        1150043065.0000000        160227425.00000000        2086411793.0000000        874277076.00000000        459677562.00000000        1606540143.0000000        962390076.00000000        2129883911.0000000     
   5.2433006333915118E+026   5.3577465393891982E+044   5.7477324647937041E+044   8.9842844415176996E+044   1.3584882248219557E+063   137335564.00000000        164481153.00000000        828093381.00000000        457644048.00000000        504402837.00000000        378286536.00000000        555060250.00000000        1220828108.0000000        751210204.00000000        478313869.00000000        1413033549.0000000        166333182.00000000        966568093.00000000        835073515.00000000     
   1.7766609940446514E+027   8.8412077255958308E+045   3.8804666963333682E+045   3.0560935369049373E+045   2.8864449627305283E+064   1818265561.0000000        246074743.00000000        1700363061.0000000        130459475.00000000        1852614886.0000000        515269489.00000000        112859738.00000000        327513304.00000000        1329784116.0000000        813439345.00000000        1740541430.0000000        791939630.00000000        950774909.00000000        1905022583.0000000     
   4.2773346626059361E+027   1.8987985176256016E+046   1.6724373945009279E+046   3.1182853897119449E+046   1.8850741983944326E+065   1482769880.0000000        602046104.00000000        294309429.00000000        748319782.00000000        768379286.00000000        1260877522.0000000        1583393297.0000000        1819097905.0000000        936920442.00000000        1093947784.0000000        2126244504.0000000        1763006426.0000000        764729697.00000000        224835599.00000000     
   1.2990796398111662E+028   6.0131842702109712E+046   8.3648376871817423E+046   9.2173574642476339E+046   7.3547674587489811E+065   257480142.00000000        1013455796.0000000        1821488256.0000000        1998021572.0000000        1805395427.0000000        624779517.00000000        1755560507.0000000        1277944791.0000000        2033198475.0000000        2017502280.0000000        1128780691.0000000        1849194035.0000000        1352788512.0000000        1730826796.0000000     
   3.6638316302531945E+026   9.6101752113411141E+043   8.5555535361228881E+044   7.4005746207512361E+044   1.7589448521381946E+063   23336692.000000000        46334133.000000000        483482080.00000000        2097548.0000000000        1809340559.0000000        1248211777.0000000        226933147.00000000        977742751.00000000        2143400950.0000000        156899985.00000000        661414431.00000000        1003966213.0000000        414380127.00000000        1674870228.0000000     
   8.4013850200537807E+027   3.7348685497257633E+046   4.6220783895091707E+046   3.8100148254088710E+046   2.9655267895349190E+065   463243150.00000000        1188465165.0000000        1890497191.0000000        1592023841.0000000        890175552.00000000        1095802055.0000000        1175366989.0000000        886195369.00000000        1049426702.0000000        1527089424.0000000        2143092708.0000000        438960997.00000000        1550426116.0000000        41943193.000000000     
   8.9275769242387867E+025   1.4238230268761848E+044   1.4323947021494229E+044   1.4003158269007048E+044   3.3827269487191762E+062   681542855.00000000        19088509.000000000        1936356797.0000000        1342957287.0000000        1023054722.0000000        203253276.00000000        870343867.00000000        1701025543.0000000        468171328.00000000        55642226.000000000        856292233.00000000        341166239.00000000        518885376.00000000        2044757399.0000000     
   1.0416287085468426E+028   3.7830273651254048E+046   7.6677925357126954E+046   7.4951161505625102E+046   6.2058151559014966E+065   1673644672.0000000        81924891.000000000        518398335.00000000        1669253732.0000000        520885889.00000000        2068824451.0000000        1711196925.0000000        1443328966.0000000        1473864467.0000000        1414997030.0000000        1466500173.0000000        1105837630.0000000        2096539885.0000000        1485588682.0000000     
   6.6884818348149491E+027   3.2306563535851071E+046   3.0731104417443031E+046   3.0739792413840946E+046   2.1926124166104962E+065   2062185299.0000000        1566135384.0000000        70515969.000000000        770993885.00000000        1907301623.0000000        589401345.00000000        668267636.00000000        1991481405.0000000        552826915.00000000        1455716939.0000000        1023979594.0000000        1691619474.0000000        981877964.00000000        1105904486.0000000     
   6.6332730808713705E+027   2.7008332843199742E+046   2.1068903419878527E+046   1.5783370084312956E+046   1.0722184117563541E+065   922635693.00000000        1457739431.0000000        1482358356.0000000        241652219.00000000        416093413.00000000        1431414593.0000000        1727240901.0000000        1310804193.0000000        575944470.00000000        2088400658.0000000        261284601.00000000        590818213.00000000        2003102309.0000000        1827419985.0000000     
   2.9629327289480592E+027   9.2018540484269792E+045   9.8315027671172028E+045   1.7110524306083955E+046   8.0005631242562401E+064   1431235717.0000000        1803562443.0000000        603113474.00000000        307731663.00000000        1347698269.0000000        1584991438.0000000        1413636149.0000000        1410232430.0000000        2088639486.0000000        892942876.00000000        1394107394.0000000        8517164.0000000000        1815578570.0000000        704363177.00000000     
   8.7813587500805613E+027   3.3760891389201994E+046   4.2550892958139050E+046   2.8027468626405572E+046   2.1271852015488927E+065   283777136.00000000        1350750936.0000000        1577905052.0000000        545061737.00000000        1941569149.0000000        1433523714.0000000        224998074.00000000        455419684.00000000        2060136260.0000000        1812236034.0000000        1706155213.0000000        1207532795.0000000        1095988103.0000000        1362234008.0000000     
   3.4183979781017126E+027   1.7742617119600554E+046   1.3032468611250305E+046   1.4422575521338377E+046   1.0131301116222262E+065   1972681060.0000000        1189309897.0000000        1562815144.0000000        1219304807.0000000        1197827062.0000000        1230910066.0000000        1923667984.0000000        541218934.00000000        1140657207.0000000        896640927.00000000        1316025400.0000000        630161602.00000000        1180418063.0000000        519292688.00000000     
   1.9374448872252742E+026   9.8886970154804604E+044   3.5862701781572112E+044   1.2553439418920290E+045   6.9224292641265939E+063   768797874.00000000        1406759333.0000000        1615230260.0000000        327469439.00000000        466808480.00000000        563734715.00000000        1689703448.0000000        129971101.00000000        1967454482.0000000        104668430.00000000        1378125160.0000000        489843102.00000000        2077349490.0000000        419951409.00000000     
   1.3598325731379560E+025   1.9803883537820268E+043   1.4530002398692942E+043   1.1416178275241636E+043   2.6975523082400885E+061   11513758.000000000        129258224.00000000        1821995913.0000000        1327539158.0000000        759419826.00000000        854930329.00000000        1846831847.0000000        820002833.00000000        432926481.00000000        12726389.000000000        166625905.00000000        235920708.00000000        781524263.00000000        1573385238.0000000     
   4.5369063437421270E+027   4.8764323683696746E+045   1.5943207694127282E+046   2.5554389300515586E+046   1.0260210440841590E+065   22681171.000000000        87372870.000000000        755881933.00000000        1400806331.0000000        577215972.00000000        685747775.00000000        1820757741.0000000        482390570.00000000        1834918425.0000000        1291052564.0000000        1618475235.0000000        612789763.00000000        1302566322.0000000        1747733460.0000000     
   2.7508457336202063E+027   8.7034125793817391E+045   1.1380715912994671E+046   1.0183773539618631E+046   5.6160788107670389E+064   1179672471.0000000        1575158839.0000000        194696421.00000000        1346298377.0000000        1811079547.0000000        976220684.00000000        772199967.00000000        1514746867.0000000        2085214387.0000000        664910038.00000000        1782148903.0000000        588944242.00000000        687591209.00000000        1869521773.0000000     
   1.3270608968564798E+026   4.9982247143707066E+044   8.2853133284764631E+043   5.7373559373638686E+044   2.2073579198828912E+063   781644668.00000000        1718008728.0000000        905240550.00000000        252636255.00000000        183314843.00000000        60323225.000000000        2000369715.0000000        470616871.00000000        542945058.00000000        212555706.00000000        1612849229.0000000        724915090.00000000        1392228177.0000000        1040524420.0000000     
   5.8286650089832774E+027   7.9606659974674177E+045   1.8120806932602431E+046   1.6477513424144619E+046   5.6895043258837527E+064   71383538.000000000        1833562935.0000000        2028152912.0000000        1853532442.0000000        275023529.00000000        568260473.00000000        1575570567.0000000        1619849705.0000000        509174366.00000000        1874824665.0000000        1502940008.0000000        123362352.00000000        508985685.00000000        1073465088.0000000     
   1.2103852669872738E+027   6.6983458928614513E+045   1.8546511690825561E+045   3.5506366651555655E+045   2.5163305869940287E+064   1727396802.0000000        1631871186.0000000        827063714.00000000        1192762383.0000000        209302628.00000000        71808243.000000000        85803155.000000000        1128914139.0000000        662851150.00000000        789923474.00000000        877262686.00000000        2026094024.0000000        861307013.00000000        563341973.00000000     
   7.1791568541421738E+027   3.2898914970548542E+046   2.5816190531394831E+046   3.9137124803925201E+046   2.2847591328345935E+065   310731560.00000000        836714480.00000000        1870267391.0000000        1813671568.0000000        960076832.00000000        231769428.00000000        739653008.00000000        1988679735.0000000        993391369.00000000        1996432939.0000000        930122215.00000000        1607899377.0000000        1576346093.0000000        414509753.00000000     
   2.2303165237464288E+027   5.7834611247353966E+045   2.6399943656564050E+045   3.5253299926285540E+045   1.1847184878534719E+064   1752726520.0000000        1022138836.0000000        1497351459.0000000        482505559.00000000        900749212.00000000        211174824.00000000        1045847532.0000000        660028852.00000000        778530631.00000000        1884213035.0000000        987568966.00000000        773973357.00000000        47460947.000000000        1824283446.0000000     
   2.2976625862632257E+027   7.6284914883921283E+045   1.7654392476646307E+046   1.2903424002927090E+046   1.1672075140927677E+065   478072718.00000000        1721917898.0000000        302251166.00000000        1408194933.0000000        1182333627.0000000        1878597260.0000000        1822704687.0000000        1469813070.0000000        352738441.00000000        299033420.00000000        1829100757.0000000        1060166425.0000000        2051759941.0000000        703755945.00000000     
